3.4550329062077267,7.582694453952239,6.702956634135529,0.01831293831249803,1.6766517162006556,1
3.1571864318454734,3.5486094887305852,5.694245778156931,6.012253342459163,1.6130779816072804,0
9.597302619635895,8.03117076625946,4.48050941721767,0.9744015804312534,2.359507968695241,0
7.397633098002768,1.257929483821435,7.7408309674146345,5.1081306768542,5.772365897254672,0
1.80288699387118,8.778819088365934,4.244113770432769,2.1252991660674003,6.745185008754758,1
4.068449850311488,9.227522528435369,4.038371662364423,3.916551154098473,8.968533919072847,1
8.624003510923616,1.0629729658677267,7.710819078926123,6.226480731399173,3.8847771161386326,0
9.732148654258175,3.511798508765515,7.075000480134797,8.000300409166323,1.390014706438213,0
8.270375402439562,1.4944542023766982,0.10749083685973937,6.838768677799941,6.451758705635799,1
6.21540176308597,9.965845179632188,0.2521861523200253,2.790344323258811,4.812892665478808,0
1.131207849278052,7.44737622679531,1.8561917686483853,1.9328695943674434,2.826518746442251,0
0.7540339195644286,6.452143361452732,2.978204408662238,6.738665311614803,5.57012738172644,0
2.578091909816936,6.895031174712867,3.095473636891909,4.644973625171374,6.3313133365534044,0
1.3529613352692516,6.365094649706706,1.8144451185468247,0.8757940803675901,1.587799698716269,0
6.165720347675892,7.670293649265833,3.593859228007595,2.7742328827290286,6.803508340767216,1
0.9819460201215435,8.607126044099516,7.473488768977124,2.57248190395324,0.472687972296566,0
5.985562893193728,6.775974179330232,2.062838367261408,5.315840325847812,0.12232987254460648,1
6.022681177371291,0.3031695849342997,6.2381482165523385,7.472045739642335,1.8235860495437106,1
2.354959481400276,1.3583180898489788,5.955650200203872,1.9379814764284065,3.7774927171914277,1
0.1668817965345759,4.2738695234525,2.7404697437189016,5.030294403992208,8.961158785291842,1
6.160657029871098,1.573557165790147,3.5431115831062954,4.7591346446707785,8.21435123211576,0
4.199432827613277,6.334507443522409,1.2640809936655983,9.527747909139316,1.285063546190387,1
6.515016742656111,6.760999746180621,4.01059201479408,3.3172069595341505,9.182242216802099,0
7.696772356605691,7.0979942939104,0.43876947497591745,4.5209442902812835,8.964968614782087,0
6.498583643409146,8.717428863745539,9.60362800473744,8.529429988733092,1.8169402701328952,0
4.7698813976389784,5.7573081936510935,6.2164145839642915,6.053168020159124,9.77997062638434,1
4.95479698803128,9.97636515107152,8.468100609233664,1.763621899378286,4.1715192059658746,0
